inst,fam,seed,it,pos
scpnrg2,covering,1,1874,0.6766634148
scpnrg2,covering,1,1878,0.00227567984
scpnrg2,covering,1,1879,0.8623509966
scpnrg2,covering,1,1885,0.0004280422097
scpnrg2,covering,1,1886,0.8595795401
scpnrg2,covering,1,1890,0.8595795401
scpnrg2,covering,1,1895,0.740406913
scpnrg2,covering,1,1897,0.003199498655
scpnrg2,covering,1,1900,0.9870665366
scpnrg2,covering,1,1902,0.9879903554
scpnrg2,covering,1,1909,0.001351861025
scpnrg2,covering,1,1912,0.6757395959
scpnrg2,covering,1,1923,0.0004280422097
scpnrg2,covering,1,1924,0.7976836795
scpnrg2,covering,1,1930,0.003199498655
scpnrg2,covering,1,1931,0.6785110524
scpnrg2,covering,1,1937,0.00227567984
scpnrg2,covering,1,1942,0.6147675542
scpnrg2,covering,1,1949,0.001351861025
scpnrg2,covering,1,1952,0.6757395959
scpnrg2,covering,1,1959,0.6184628294
scpnrg2,covering,1,1961,0.003199498655
scpnrg2,covering,1,1966,0.5528716936
scpnrg2,covering,1,1968,0.00227567984
scpnrg2,covering,1,1969,0.925170676
scpnrg2,covering,1,1971,0.7385592754
scpnrg2,covering,1,1975,0.00227567984
scpnrg2,covering,1,1976,0.7376354566
scpnrg2,covering,1,1978,0.9242468572
scpnrg2,covering,1,1983,0.865122453
scpnrg2,covering,1,1987,0.001351861025
scpnrg2,covering,1,1997,0.9270183136
scpnrg4,covering,1,9,0.3882770979
scpnrg4,covering,1,18,1.762658449e-05
scpnrg4,covering,1,21,0.66579363
scpnrg4,covering,1,23,0.4858363538
scpnrg4,covering,1,25,1.762658449e-05
scpnrg4,covering,1,26,0.8464100903
scpnrg4,covering,1,28,0.9353999521
scpnrg4,covering,1,32,1.762658449e-05
scpnrg4,covering,1,33,0.6222874753
scpnrg4,covering,1,35,0.8457509061
scpnrg4,covering,1,37,0.3981648603
scpnrg4,covering,1,39,1.762658449e-05
scpnrg4,covering,1,40,0.800267199
scpnrg4,covering,1,42,0.6664528141
scpnrg4,covering,1,44,0.934740768
scpnrg4,covering,1,46,0.001335994908
scpnrg4,covering,1,53,0.002654363232
scpnrg4,covering,1,56,0.8477284586
scpnrg4,covering,1,58,0.7587385968
scpnrg4,covering,1,60,0.002654363232
scpnrg4,covering,1,61,0.6684303666
scpnrg4,covering,1,63,0.8483876428
scpnrg4,covering,1,65,0.4891322746
scpnrg4,covering,1,67,1.762658449e-05
scpnrg4,covering,1,68,0.6229466595
scpnrg4,covering,1,70,0.5326384293
scpnrg4,covering,1,74,0.002654363232
scpnrg4,covering,1,75,0.8029039356
scpnrg4,covering,1,77,0.4001424128
scpnrg4,covering,1,79,0.5787813206
scpnrg4,covering,1,82,0.9861571326
scpnrg4,covering,1,83,1.762658449e-05
scpnrg4,covering,1,84,0.889916245
scpnrg4,covering,1,86,0.9802244751
scpnrg4,covering,1,90,0.002654363232
scpnrg4,covering,1,91,0.5794405048
scpnrg4,covering,1,93,0.983520396
scpnrg4,covering,1,95,0.7139140738
scpnrg4,covering,1,97,0.00199517907
scpnrg4,covering,1,98,0.6236058436
scpnrg4,covering,1,105,0.9380366888
scpnrg4,covering,1,112,0.7607161493
scpnrg4,covering,1,115,0.6690895508
scpnrg4,covering,1,119,1.762658449e-05
scpnrg4,covering,1,120,0.8457509061
scpnrg4,covering,1,122,0.8015855673
scpnrg4,covering,1,126,0.001335994908
scpnrg4,covering,1,127,0.3553178898
scpnrg4,covering,1,129,0.6236058436
scpnrg4,covering,1,131,0.4449669358
scpnrg4,covering,1,133,0.002654363232
scpnrg4,covering,1,134,0.8925529816
scpnrg4,covering,1,136,0.8932121658
scpnrg4,covering,1,138,0.6236058436
scpnrg4,covering,1,141,0.5820772414
scpnrg4,covering,1,143,0.8503651953
scpnrg4,covering,1,145,0.0006768107463
scpnrg4,covering,1,146,0.6236058436
scpnrg4,covering,1,148,0.4436485675
scpnrg4,covering,1,150,0.8477284586
scpnrg4,covering,1,153,0.759397781
scpnrg4,covering,1,155,0.5359343501
scpnrg4,covering,1,158,0.9841795801
scpnrg4,covering,1,160,0.6710671033
scpnrg4,covering,1,162,0.0006768107463
scpnrg4,covering,1,163,0.6222874753
scpnrg4,covering,1,167,0.4429893833
scpnrg4,covering,1,169,0.0006768107463
scpnrg4,covering,1,170,0.8029039356
scpnrg4,covering,1,172,0.8470692745
scpnrg4,covering,1,174,0.9373775046
scpnrg4,covering,1,176,0.001335994908
scpnrg4,covering,1,177,0.6677711825
scpnrg4,covering,1,183,0.0006768107463
scpnrg4,covering,1,184,0.3994832286
scpnrg4,covering,1,191,0.4917690113
scpnrg4,covering,1,196,0.983520396
scpnrg4,covering,1,198,0.6704079191
scpnrg4,covering,1,200,0.001335994908
scpnrg4,covering,1,201,0.7119365213
scpnrg4,covering,1,207,0.0006768107463
scpnrg4,covering,1,210,0.9367183205
scpnrg4,covering,1,214,0.00199517907
scpnrg4,covering,1,217,0.5794405048
scpnrg4,covering,1,219,0.9822020276
scpnrg4,covering,1,222,0.6255833961
scpnrg4,covering,1,227,0.8945305341
scpnrg4,covering,1,231,0.0006768107463
scpnrg4,covering,1,232,0.7574202285
scpnrg4,covering,1,234,0.8464100903
scpnrg4,covering,1,238,0.001335994908
scpnrg4,covering,1,241,0.5781221365
scpnrg4,covering,1,246,0.7587385968
scpnrg4,covering,1,248,0.4456261199
scpnrg4,covering,1,250,0.00199517907
scpnrg4,covering,1,251,0.6236058436
scpnrg4,covering,1,253,0.4897914588
scpnrg4,covering,1,255,0.3994832286
scpnrg4,covering,1,258,0.6723854716
scpnrg4,covering,1,259,1.762658449e-05
scpnrg4,covering,1,260,0.4423301991
scpnrg4,covering,1,262,0.8912346133
scpnrg4,covering,1,264,0.9802244751
scpnrg4,covering,1,267,0.5359343501
scpnrg4,covering,1,269,0.6249242119
scpnrg4,covering,1,272,0.5807588731
scpnrg4,covering,1,274,0.4021199653
scpnrg4,covering,1,276,0.001335994908
scpnrg4,covering,1,277,0.3533403373
scpnrg4,covering,1,279,0.5332976135
scpnrg4,covering,1,283,0.0006768107463
scpnrg4,covering,1,284,0.4891322746
scpnrg4,covering,1,286,0.6229466595
scpnrg4,covering,1,288,0.8029039356
scpnrg4,covering,1,291,0.7600569651
scpnrg4,covering,1,296,0.8945305341
scpnrg4,covering,1,298,0.4469444883
scpnrg4,covering,1,303,0.8503651953
scpnrg4,covering,1,306,0.9841795801
scpnrg4,covering,1,308,0.8055406723
scpnrg4,covering,1,315,1.762658449e-05
scpnrg4,covering,1,320,0.4423301991
scpnrg4,covering,1,324,1.762658449e-05
scpnrg4,covering,1,325,0.5319792451
scpnrg4,covering,1,329,0.8905754291
scpnrg4,covering,1,331,0.00199517907
scpnrg4,covering,1,332,0.5800996889
scpnrg4,covering,1,334,0.8932121658
scpnrg4,covering,1,336,0.4904506429
scpnrg4,covering,1,338,0.00199517907
scpnrg4,covering,1,339,0.5352751659
scpnrg4,covering,1,343,0.89387135
scpnrg4,covering,1,346,0.4462853041
scpnrg4,covering,1,348,0.6262425803
scpnrg4,covering,1,351,0.9841795801
scpnrg4,covering,1,358,0.6255833961
scpnrg4,covering,1,361,0.9400142413
scpnrg4,covering,1,363,0.7165508104
scpnrg4,covering,1,366,0.4462853041
scpnrg4,covering,1,368,0.5365935343
scpnrg4,covering,1,370,0.0006768107463
scpnrg4,covering,1,371,0.8457509061
scpnrg4,covering,1,373,0.7119365213
scpnrg4,covering,1,377,0.0006768107463
scpnrg4,covering,1,380,0.4884730905
scpnrg4,covering,1,384,0.0006768107463
scpnrg4,covering,1,385,0.8009263831
scpnrg4,covering,1,389,0.4423301991
scpnrg4,covering,1,392,0.5365935343
scpnrg4,covering,1,394,0.8945305341
scpnrg4,covering,1,398,1.762658449e-05
scpnrg4,covering,1,401,0.5319792451
scpnrg4,covering,1,403,0.396846492
scpnrg4,covering,1,405,0.0006768107463
scpnrg4,covering,1,408,0.8022447515
scpnrg4,covering,1,410,0.8925529816
scpnrg4,covering,1,413,0.849046827
scpnrg4,covering,1,417,0.001335994908
scpnrg4,covering,1,418,0.4449669358
scpnrg4,covering,1,424,1.762658449e-05
scpnrg4,covering,1,427,0.9360591363
scpnrg4,covering,1,429,0.6664528141
scpnrg4,covering,1,431,0.001335994908
scpnrg4,covering,1,432,0.9380366888
scpnrg4,covering,1,434,0.4891322746
scpnrg4,covering,1,438,0.001335994908
scpnrg4,covering,1,439,0.5332976135
scpnrg4,covering,1,445,1.762658449e-05
scpnrg4,covering,1,446,0.441671015
scpnrg4,covering,1,453,0.6269017644
scpnrg4,covering,1,455,0.8503651953
scpnrg4,covering,1,458,0.7587385968
scpnrg4,covering,1,460,0.5787813206
scpnrg4,covering,1,462,0.00199517907
scpnrg4,covering,1,463,0.938695873
scpnrg4,covering,1,465,0.9380366888
scpnrg4,covering,1,467,0.849046827
scpnrg4,covering,1,470,0.9400142413
scpnrg4,covering,1,474,0.00199517907
scpnrg4,covering,1,475,0.8925529816
scpnrg4,covering,1,477,0.4001424128
scpnrg4,covering,1,482,0.8951897183
scpnrg4,covering,1,484,0.7613753334
scpnrg4,covering,1,486,0.001335994908
scpnrg4,covering,1,487,0.4429893833
scpnrg4,covering,1,489,0.4436485675
scpnrg4,covering,1,491,0.6222874753
scpnrg4,covering,1,493,0.001335994908
scpnrg4,covering,1,494,0.9367183205
scpnrg4,covering,1,496,0.3994832286
scpnrg4,covering,1,498,0.7574202285
scpnrg4,covering,1,503,0.9393550571
scpnrg4,covering,1,508,0.9393550571
scpnrg4,covering,1,513,0.9848387643
scpnrg4,covering,1,515,0.002654363232
scpnrg4,covering,1,516,0.4443077516
scpnrg4,covering,1,518,0.4001424128
scpnrg4,covering,1,523,0.5379119026
scpnrg4,covering,1,524,1.762658449e-05
scpnrg4,covering,1,525,0.4871547221
scpnrg4,covering,1,527,0.4429893833
scpnrg4,covering,1,529,0.4871547221
scpnrg4,covering,1,532,0.5359343501
scpnrg4,covering,1,534,0.89387135
scpnrg4,covering,1,537,0.8068590406
scpnrg4,covering,1,538,1.762658449e-05
scpnrg4,covering,1,539,0.3526811531
scpnrg4,covering,1,543,0.6664528141
scpnrg4,covering,1,545,1.762658449e-05
scpnrg4,covering,1,546,0.4436485675
scpnrg4,covering,1,553,0.4449669358
scpnrg4,covering,1,560,0.9841795801
scpnrg4,covering,1,562,0.00199517907
scpnrg4,covering,1,563,0.8477284586
scpnrg4,covering,1,565,0.4449669358
scpnrg4,covering,1,570,0.7165508104
scpnrg4,covering,1,574,0.001335994908
scpnrg4,covering,1,575,0.8035631198
scpnrg4,covering,1,577,0.8029039356
scpnrg4,covering,1,579,0.4001424128
scpnrg4,covering,1,582,0.5352751659
scpnrg4,covering,1,592,0.4930873796
scpnrg4,covering,1,593,1.762658449e-05
scpnrg4,covering,1,594,0.5319792451
scpnrg4,covering,1,596,0.7119365213
scpnrg4,covering,1,598,0.5319792451
scpnrg4,covering,1,600,0.001335994908
scpnrg4,covering,1,601,0.8477284586
scpnrg4,covering,1,603,0.8022447515
scpnrg4,covering,1,605,0.8029039356
scpnrg4,covering,1,607,0.0006768107463
scpnrg4,covering,1,608,0.6671119983
scpnrg4,covering,1,610,0.8918937975
scpnrg4,covering,1,612,0.7567610443
scpnrg4,covering,1,614,0.001335994908
scpnrg4,covering,1,615,0.7587385968
scpnrg4,covering,1,619,0.7139140738
scpnrg4,covering,1,623,1.762658449e-05
scpnrg4,covering,1,626,0.6222874753
scpnrg4,covering,1,628,0.7561018601
scpnrg4,covering,1,631,0.8516835636
scpnrg4,covering,1,632,1.762658449e-05
scpnrg4,covering,1,637,0.889916245
scpnrg4,covering,1,640,0.4008015969
scpnrg4,covering,1,642,0.8497060111
scpnrg4,covering,1,644,0.0006768107463
scpnrg4,covering,1,645,0.6664528141
scpnrg4,covering,1,647,0.5326384293
scpnrg4,covering,1,649,0.8457509061
scpnrg4,covering,1,651,0.0006768107463
scpnrg4,covering,1,654,0.4871547221
scpnrg4,covering,1,656,0.4878139063
scpnrg4,covering,1,658,0.00199517907
scpnrg4,covering,1,659,0.9380366888
scpnrg4,covering,1,663,0.4449669358
scpnrg4,covering,1,665,0.00199517907
scpnrg4,covering,1,666,0.3546587056
scpnrg4,covering,1,670,0.3994832286
scpnrg4,covering,1,672,0.0006768107463
scpnrg4,covering,1,673,0.7567610443
scpnrg4,covering,1,679,0.001335994908
scpnrg4,covering,1,684,0.6242650278
scpnrg4,covering,1,687,0.4008015969
scpnrg4,covering,1,689,0.6255833961
scpnrg4,covering,1,691,0.00199517907
scpnrg4,covering,1,692,0.5787813206
scpnrg4,covering,1,694,0.4001424128
scpnrg4,covering,1,698,1.762658449e-05
scpnrg4,covering,1,701,0.4429893833
scpnrg4,covering,1,703,0.7125957055
scpnrg4,covering,1,705,1.762658449e-05
scpnrg4,covering,1,706,0.7561018601
scpnrg4,covering,1,710,0.8905754291
scpnrg4,covering,1,713,0.6262425803
scpnrg4,covering,1,715,0.7600569651
scpnrg4,covering,1,717,1.762658449e-05
scpnrg4,covering,1,718,0.845091722
scpnrg4,covering,1,720,0.9353999521
scpnrg4,covering,1,722,0.396846492
scpnrg4,covering,1,727,0.5352751659
scpnrg4,covering,1,729,1.762658449e-05
scpnrg4,covering,1,730,0.5781221365
scpnrg4,covering,1,732,0.5326384293
scpnrg4,covering,1,734,0.3988240445
scpnrg4,covering,1,736,0.0006768107463
scpnrg4,covering,1,737,0.6677711825
scpnrg4,covering,1,739,0.6222874753
scpnrg4,covering,1,741,0.9367183205
scpnrg4,covering,1,744,0.4917690113
scpnrg4,covering,1,748,0.001335994908
scpnrg4,covering,1,749,0.5332976135
scpnrg4,covering,1,751,0.7580794126
scpnrg4,covering,1,753,0.7125957055
scpnrg4,covering,1,756,0.4482628566
scpnrg4,covering,1,757,1.762658449e-05
scpnrg4,covering,1,760,0.9808836593
scpnrg4,covering,1,762,0.6216282911
scpnrg4,covering,1,765,0.5814180573
scpnrg4,covering,1,767,0.4014607811
scpnrg4,covering,1,769,0.00199517907
scpnrg4,covering,1,772,0.7139140738
scpnrg4,covering,1,774,0.5800996889
scpnrg4,covering,1,777,0.7607161493
scpnrg4,covering,1,781,0.00199517907
scpnrg4,covering,1,782,0.7574202285
scpnrg4,covering,1,784,0.9373775046
scpnrg4,covering,1,789,0.7600569651
scpnrg4,covering,1,791,0.4008015969
scpnrg4,covering,1,794,0.8958489024
scpnrg4,covering,1,796,0.7158916263
scpnrg4,covering,1,799,0.4034383336
scpnrg4,covering,1,800,1.762658449e-05
scpnrg4,covering,1,801,0.6216282911
scpnrg4,covering,1,803,0.3981648603
scpnrg4,covering,1,805,0.4423301991
scpnrg4,covering,1,810,0.5372527184
scpnrg4,covering,1,817,1.762658449e-05
scpnrg4,covering,1,820,0.8912346133
scpnrg4,covering,1,822,0.7125957055
scpnrg4,covering,1,824,0.0006768107463
scpnrg4,covering,1,825,0.3981648603
scpnrg4,covering,1,827,0.7574202285
scpnrg4,covering,1,829,0.5774629523
scpnrg4,covering,1,832,0.4469444883
scpnrg4,covering,1,834,0.7152324421
scpnrg4,covering,1,836,0.0006768107463
scpnrg4,covering,1,837,0.4891322746
scpnrg4,covering,1,841,0.5787813206
scpnrg4,covering,1,844,0.4462853041
scpnrg4,covering,1,851,0.6262425803
scpnrg4,covering,1,853,0.00199517907
scpnrg4,covering,1,856,0.7587385968
scpnrg4,covering,1,858,0.6684303666
scpnrg4,covering,1,863,0.7607161493
scpnrg4,covering,1,865,0.0006768107463
scpnrg4,covering,1,866,0.9802244751
scpnrg4,covering,1,873,0.9828612118
scpnrg4,covering,1,875,0.5800996889
scpnrg4,covering,1,878,0.7139140738
scpnrg4,covering,1,885,0.759397781
scpnrg4,covering,1,888,0.8503651953
scpnrg4,covering,1,892,0.002654363232
scpnrg4,covering,1,893,0.6242650278
scpnrg4,covering,1,895,0.8029039356
scpnrg4,covering,1,899,0.00199517907
scpnrg4,covering,1,900,0.8029039356
scpnrg4,covering,1,902,0.4449669358
scpnrg4,covering,1,904,0.6684303666
scpnrg4,covering,1,906,0.0006768107463
scpnrg4,covering,1,909,0.8918937975
scpnrg4,covering,1,916,0.849046827
scpnrg4,covering,1,918,1.762658449e-05
scpnrg4,covering,1,926,0.6269017644
scpnrg4,covering,1,928,0.7158916263
scpnrg4,covering,1,931,0.6275609486
scpnrg4,covering,1,932,1.762658449e-05
scpnrg4,covering,1,933,0.3526811531
scpnrg4,covering,1,935,0.7567610443
scpnrg4,covering,1,937,0.8905754291
scpnrg4,covering,1,940,0.4027791494
scpnrg4,covering,1,942,0.7607161493
scpnrg4,covering,1,945,0.9393550571
scpnrg4,covering,1,947,0.4904506429
scpnrg4,covering,1,949,0.002654363232
scpnrg4,covering,1,950,0.89387135
scpnrg4,covering,1,952,0.4001424128
scpnrg4,covering,1,956,1.762658449e-05
scpnrg4,covering,1,957,0.66579363
scpnrg4,covering,1,959,0.3975056761
scpnrg4,covering,1,963,0.001335994908
scpnrg4,covering,1,964,0.5346159818
scpnrg4,covering,1,968,0.6690895508
scpnrg4,covering,1,971,0.4476036724
scpnrg4,covering,1,976,0.4034383336
scpnrg4,covering,1,977,1.762658449e-05
scpnrg4,covering,1,978,0.5768037681
scpnrg4,covering,1,980,0.889916245
scpnrg4,covering,1,984,0.0006768107463
scpnrg4,covering,1,991,0.00199517907
scpnrg4,covering,1,992,0.9373775046
scpnrg4,covering,1,994,0.9380366888
scpnrg4,covering,1,996,0.4891322746
scpnrg4,covering,1,998,0.001335994908
scpnrg4,covering,1,999,0.4891322746
scpnrg4,covering,1,1001,0.7125957055
scpnrg4,covering,1,1003,0.4443077516
scpnrg4,covering,1,1005,0.0006768107463
scpnrg4,covering,1,1006,0.8912346133
scpnrg4,covering,1,1010,0.9360591363
scpnrg4,covering,1,1013,0.6255833961
scpnrg4,covering,1,1015,0.849046827
scpnrg4,covering,1,1017,0.001335994908
scpnrg4,covering,1,1020,0.7132548896
scpnrg4,covering,1,1024,1.762658449e-05
scpnrg4,covering,1,1029,0.9802244751
scpnrg4,covering,1,1031,0.0006768107463
scpnrg4,covering,1,1032,0.3546587056
scpnrg4,covering,1,1038,0.00199517907
scpnrg4,covering,1,1039,0.7125957055
scpnrg4,covering,1,1041,0.7132548896
scpnrg4,covering,1,1043,0.3988240445
scpnrg4,covering,1,1046,0.9413326096
scpnrg4,covering,1,1047,1.762658449e-05
scpnrg4,covering,1,1048,0.6664528141
scpnrg4,covering,1,1050,0.7119365213
scpnrg4,covering,1,1054,0.0006768107463
scpnrg4,covering,1,1055,0.5774629523
scpnrg4,covering,1,1059,0.5326384293
scpnrg4,covering,1,1061,0.001335994908
scpnrg4,covering,1,1062,0.7587385968
scpnrg4,covering,1,1069,0.4462853041
scpnrg4,covering,1,1071,0.5814180573
scpnrg4,covering,1,1073,0.001335994908
scpnrg4,covering,1,1074,0.4436485675
scpnrg4,covering,1,1076,0.8925529816
scpnrg4,covering,1,1078,0.9367183205
scpnrg4,covering,1,1081,0.4021199653
scpnrg4,covering,1,1088,0.8497060111
scpnrg4,covering,1,1093,0.89387135
scpnrg4,covering,1,1098,0.89387135
scpnrg4,covering,1,1100,0.0006768107463
scpnrg4,covering,1,1101,0.9822020276
scpnrg4,covering,1,1105,0.8477284586
scpnrg4,covering,1,1107,0.0006768107463
scpnrg4,covering,1,1108,0.5787813206
scpnrg4,covering,1,1110,0.5781221365
scpnrg4,covering,1,1114,0.00199517907
scpnrg4,covering,1,1115,0.7132548896
scpnrg4,covering,1,1119,0.6236058436
scpnrg4,covering,1,1121,0.0006768107463
scpnrg4,covering,1,1122,0.6236058436
scpnrg4,covering,1,1124,0.5781221365
scpnrg4,covering,1,1128,0.0006768107463
scpnrg4,covering,1,1129,0.9802244751
scpnrg4,covering,1,1131,0.8015855673
scpnrg4,covering,1,1133,0.4423301991
scpnrg4,covering,1,1136,0.8061998564
scpnrg4,covering,1,1138,0.5814180573
scpnrg4,covering,1,1140,0.00199517907
scpnrg4,covering,1,1141,0.5800996889
scpnrg4,covering,1,1145,0.938695873
scpnrg4,covering,1,1147,0.001335994908
scpnrg4,covering,1,1148,0.8035631198
scpnrg4,covering,1,1152,0.4897914588
scpnrg4,covering,1,1155,0.5794405048
scpnrg4,covering,1,1157,0.5352751659
scpnrg4,covering,1,1159,0.002654363232
scpnrg4,covering,1,1164,0.6242650278
scpnrg4,covering,1,1166,0.00199517907
scpnrg4,covering,1,1167,0.4891322746
scpnrg4,covering,1,1169,0.9828612118
scpnrg4,covering,1,1173,0.00199517907
scpnrg4,covering,1,1174,0.8483876428
scpnrg4,covering,1,1176,0.7132548896
scpnrg4,covering,1,1180,0.001335994908
scpnrg4,covering,1,1181,0.3988240445
scpnrg4,covering,1,1183,0.9373775046
scpnrg4,covering,1,1185,0.4436485675
scpnrg4,covering,1,1187,0.002654363232
scpnrg4,covering,1,1188,0.714573258
scpnrg4,covering,1,1192,0.6249242119
scpnrg4,covering,1,1194,0.0006768107463
scpnrg4,covering,1,1197,0.5332976135
scpnrg4,covering,1,1199,0.9373775046
scpnrg4,covering,1,1201,0.00199517907
scpnrg4,covering,1,1202,0.9373775046
scpnrg4,covering,1,1204,0.8483876428
scpnrg4,covering,1,1209,0.8516835636
scpnrg4,covering,1,1210,1.762658449e-05
scpnrg4,covering,1,1211,0.4423301991
scpnrg4,covering,1,1213,0.7567610443
scpnrg4,covering,1,1217,1.762658449e-05
scpnrg4,covering,1,1224,0.00199517907
scpnrg4,covering,1,1227,0.4001424128
scpnrg4,covering,1,1229,0.804222304
scpnrg4,covering,1,1232,0.7607161493
scpnrg4,covering,1,1234,0.4476036724
scpnrg4,covering,1,1242,0.7172099946
scpnrg4,covering,1,1243,1.762658449e-05
scpnrg4,covering,1,1244,0.5319792451
scpnrg4,covering,1,1248,0.7112773371
scpnrg4,covering,1,1250,0.0006768107463
scpnrg4,covering,1,1251,0.5787813206
scpnrg4,covering,1,1253,0.8022447515
scpnrg4,covering,1,1255,0.8029039356
scpnrg4,covering,1,1258,0.4904506429
scpnrg4,covering,1,1260,0.4462853041
scpnrg4,covering,1,1263,0.4904506429
scpnrg4,covering,1,1265,0.7152324421
scpnrg4,covering,1,1270,0.6249242119
scpnrg4,covering,1,1273,0.8932121658
scpnrg4,covering,1,1280,0.849046827
scpnrg4,covering,1,1282,1.762658449e-05
scpnrg4,covering,1,1283,0.8457509061
scpnrg4,covering,1,1285,0.800267199
scpnrg4,covering,1,1290,0.714573258
scpnrg4,covering,1,1295,0.4911098271
scpnrg4,covering,1,1297,0.5800996889
scpnrg4,covering,1,1300,0.6275609486
scpnrg4,covering,1,1301,1.762658449e-05
scpnrg4,covering,1,1302,0.3975056761
scpnrg4,covering,1,1308,1.762658449e-05
scpnrg4,covering,1,1309,0.7561018601
scpnrg4,covering,1,1313,0.8905754291
scpnrg4,covering,1,1316,0.8048814881
scpnrg4,covering,1,1320,0.00199517907
scpnrg4,covering,1,1330,0.714573258
scpnrg4,covering,1,1333,0.5359343501
scpnrg4,covering,1,1337,0.00199517907
scpnrg4,covering,1,1342,0.3988240445
scpnrg4,covering,1,1345,0.5365935343
scpnrg4,covering,1,1347,0.5359343501
scpnrg4,covering,1,1349,0.00199517907
scpnrg4,covering,1,1350,0.6236058436
scpnrg4,covering,1,1352,0.8483876428
scpnrg4,covering,1,1354,0.5339567976
scpnrg4,covering,1,1356,0.001335994908
scpnrg4,covering,1,1357,0.6684303666
scpnrg4,covering,1,1359,0.9815428435
scpnrg4,covering,1,1364,0.89387135
scpnrg4,covering,1,1366,0.5807588731
scpnrg4,covering,1,1368,0.0006768107463
scpnrg4,covering,1,1371,0.7125957055
scpnrg4,covering,1,1373,0.9822020276
scpnrg4,covering,1,1375,1.762658449e-05
scpnrg4,covering,1,1376,0.396846492
scpnrg4,covering,1,1380,0.396846492
scpnrg4,covering,1,1382,0.00199517907
scpnrg4,covering,1,1383,0.4443077516
scpnrg4,covering,1,1390,0.4021199653
scpnrg4,covering,1,1394,1.762658449e-05
scpnrg4,covering,1,1395,0.9367183205
scpnrg4,covering,1,1402,0.9841795801
scpnrg4,covering,1,1404,0.4469444883
scpnrg4,covering,1,1406,0.00199517907
scpnrg4,covering,1,1407,0.8477284586
scpnrg4,covering,1,1409,0.9380366888
scpnrg4,covering,1,1411,0.6236058436
scpnrg4,covering,1,1416,0.8048814881
scpnrg4,covering,1,1418,0.002654363232
scpnrg4,covering,1,1423,0.6249242119
scpnrg4,covering,1,1428,0.6262425803
scpnrg4,covering,1,1433,0.8958489024
scpnrg4,covering,1,1436,0.983520396
scpnrg4,covering,1,1438,0.6255833961
scpnrg4,covering,1,1441,0.6710671033
scpnrg4,covering,1,1443,0.8510243794
scpnrg4,covering,1,1446,0.4008015969
scpnrg4,covering,1,1450,1.762658449e-05
scpnrg4,covering,1,1457,0.00199517907
scpnrg4,covering,1,1460,0.5794405048
scpnrg4,covering,1,1462,0.4891322746
scpnrg4,covering,1,1464,0.002654363232
scpnrg4,covering,1,1465,0.983520396
scpnrg4,covering,1,1467,0.4897914588
scpnrg4,covering,1,1469,0.938695873
scpnrg4,covering,1,1471,0.00199517907
scpnrg4,covering,1,1472,0.4884730905
scpnrg4,covering,1,1474,0.8477284586
scpnrg4,covering,1,1476,0.9815428435
scpnrg4,covering,1,1479,0.8945305341
scpnrg4,covering,1,1481,0.4904506429
scpnrg4,covering,1,1486,0.4917690113
scpnrg4,covering,1,1488,1.762658449e-05
scpnrg4,covering,1,1489,0.9815428435
scpnrg4,covering,1,1491,0.8015855673
scpnrg4,covering,1,1493,0.4436485675
scpnrg4,covering,1,1498,0.8048814881
scpnrg4,covering,1,1501,0.7607161493
scpnrg4,covering,1,1503,0.4462853041
scpnrg4,covering,1,1508,0.8497060111
scpnrg4,covering,1,1510,0.0006768107463
scpnrg4,covering,1,1513,0.6677711825
scpnrg4,covering,1,1515,0.3981648603
scpnrg4,covering,1,1520,0.804222304
scpnrg4,covering,1,1525,0.4904506429
scpnrg4,covering,1,1527,0.0006768107463
scpnrg4,covering,1,1528,0.3546587056
scpnrg4,covering,1,1530,0.7574202285
scpnrg4,covering,1,1532,0.5787813206
scpnrg4,covering,1,1537,0.6710671033
scpnrg4,covering,1,1539,0.0006768107463
scpnrg4,covering,1,1540,0.5339567976
scpnrg4,covering,1,1542,0.7574202285
scpnrg4,covering,1,1544,0.8477284586
scpnrg4,covering,1,1546,0.002654363232
scpnrg4,covering,1,1547,0.6236058436
scpnrg4,covering,1,1551,0.4891322746
scpnrg4,covering,1,1554,0.4021199653
scpnrg4,covering,1,1556,0.9393550571
scpnrg4,covering,1,1559,0.7165508104
scpnrg4,covering,1,1561,0.8055406723
scpnrg4,covering,1,1563,1.762658449e-05
scpnrg4,covering,1,1564,0.5332976135
scpnrg4,covering,1,1568,0.7125957055
scpnrg4,covering,1,1571,0.6704079191
scpnrg4,covering,1,1573,0.9400142413
scpnrg4,covering,1,1575,1.762658449e-05
scpnrg4,covering,1,1578,0.8912346133
scpnrg4,covering,1,1585,0.7607161493
scpnrg4,covering,1,1588,0.5827364256
scpnrg4,covering,1,1589,1.762658449e-05
scpnrg4,covering,1,1592,0.5326384293
scpnrg4,covering,1,1596,1.762658449e-05
scpnrg4,covering,1,1597,0.4878139063
scpnrg4,covering,1,1604,0.6697487349
scpnrg4,covering,1,1608,0.001335994908
scpnrg4,covering,1,1609,0.8464100903
scpnrg4,covering,1,1613,0.6222874753
scpnrg4,covering,1,1618,0.5359343501
scpnrg4,covering,1,1620,0.00199517907
scpnrg4,covering,1,1621,0.6236058436
scpnrg4,covering,1,1623,0.4449669358
scpnrg4,covering,1,1627,0.001335994908
scpnrg4,covering,1,1628,0.4897914588
scpnrg4,covering,1,1630,0.4891322746
scpnrg4,covering,1,1635,0.804222304
